image_name,image_url,article_title,context,caption,no_crt_no_cnxt,no_crt_yes_cnxt,yes_crt_no_cnxt,yes_crt_yes_cnxt
"8_Butchers_Lane,_Boughton,_Northamptonshire.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/8_Butchers_Lane%2C_Boughton%2C_Northamptonshire.jpg/220px-8_Butchers_Lane%2C_Boughton%2C_Northamptonshire.jpg,"Boughton,_Northamptonshire"," During the 18th century, the village grew alongside the Hall. Surviving 18th century developments include the Rectory, Honeysuckle Cottage and Numbers 12, 13 and 14 Church Street.[3]
",A cottage on Butchers Lane,"A charming two-story cottage with a thatched roof, made of golden stone. The front features a small porch with a round roof and a wooden door. There are two windows on the ground floor and one on the upper floor, with a boarded-up window above the porch. The surrounding area includes a well-maintained lawn and trees in the background under a clear blue sky.","Alt-text: A historic stone cottage with a thatched roof, featuring a small porch and a front garden. The building is surrounded by trees and a low stone wall, under a clear blue sky.","A stone cottage with a thatched roof, featuring a small porch and a front garden. The sky is clear, and trees are visible in the background.","A stone cottage with a thatched roof, featuring a front door and windows, surrounded by a grassy area and trees. The image reflects 18th-century architectural style, relevant to the historical context of Boughton, Northamptonshire."
Anggrek_2024-01-28_0825Z.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Anggrek_2024-01-28_0825Z.jpg/220px-Anggrek_2024-01-28_0825Z.jpg,Tropical_cyclones_in_2024," January was slightly active featuring eight systems forming with four of them being named.[89] Tropical Storm Alvaro from the South-West Indian Ocean persisted into 2024 and made landfall in Madagascar, killing nineteen and causing some damages. Cyclone Belal affected Reunion and Mauritius, causing six fatalities. In the Australian region, Cyclone Kirrily affected Queensland while Cyclone Anggrek formed in the basin, entered the South-West Indian Ocean on January 25, and became a Category 4-equivalent tropical cyclone on January 28, making it the strongest storm of the month, as well as the first major tropical cyclone of the year.
",Cyclone Anggrek,"A satellite image of a powerful hurricane, showcasing a well-defined eye at the center surrounded by swirling clouds and storm bands. The ocean appears dark blue, contrasting with the white of the clouds. The image captures the intensity and structure of the storm.","Alt-text: A satellite image of a powerful tropical cyclone, showcasing a well-defined eye surrounded by swirling clouds. The dark ocean waters contrast with the bright white of the storm's clouds, indicating a significant weather system.","A satellite image of a powerful hurricane, showing a well-defined eye surrounded by swirling clouds and dark ocean waters. The storm's structure is prominent, indicating strong winds and potential severity.","A satellite image of a powerful tropical cyclone, showcasing a well-defined eye surrounded by swirling clouds. The image illustrates the intensity and structure of the storm, relevant to the discussion of tropical cyclones in January 2024."
"Ferry_Brae,_Dunoon_-_geograph.org.uk_-_6211406.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Ferry_Brae%2C_Dunoon_-_geograph.org.uk_-_6211406.jpg/220px-Ferry_Brae%2C_Dunoon_-_geograph.org.uk_-_6211406.jpg,"Argyll_Street,_Dunoon"," Pier Esplanade
Kirk Brae (west side)
Ferry Brae (west side)
Moir Street (east side)
Church Street (east side)
Hanover Street (east side)
John Street (cross street)
Alfred Street (west side)
McArthur Street (west side)
Queen Street (east side)
Argyll Road (east side)
Hamilton Street (west side)
Bogleha Green (west side)
Bogleha Road (west side)
Bencorum Brae (east side)",Ferry Brae,"A sunny street scene featuring a narrow road with buildings on either side. On the right, there is a pub with a sign that reads ""The Queen's Tale."" A blue car is parked nearby, and a few trees are visible in the background. The sky is clear and blue, indicating a bright day.","Alt-text: A street view of Argyll Street in Dunoon, featuring a mix of buildings including a pub with a sign reading ""The Queen's Tab."" The scene is set on a sunny day, with clear blue skies and a few trees visible. The road curves gently, and parked cars are seen along the street.","A street scene featuring a narrow road lined with buildings, including a pub named ""The Crown Inn."" The sky is clear and blue, and a few cars are parked along the street.","A street view of Argyll Street in Dunoon, featuring buildings and a blue car parked along the road. The scene is set under clear blue skies."
"Shiro_Ichiki,_Portrait_of_Nariakira_Shimazu,_1857.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Shiro_Ichiki%2C_Portrait_of_Nariakira_Shimazu%2C_1857.jpg/170px-Shiro_Ichiki%2C_Portrait_of_Nariakira_Shimazu%2C_1857.jpg,Shimazu_Nariakira," Nariakira was considered one of the wisest daimyō of his time,[8] due to his appreciation of education.
 In 1812, at age three, Nariakira was designated the heir to the Satsuma lordship by his father. As with any daimyō’s heir, Nariakira was prepared for his future role, by receiving a well-rounded education in the martial and scholarly arts.[9] As stated above, Nariakira shared his grandfather Shigehide's fascination with Western culture and learning. The young Nariakira was fascinated by his grandfather's collection of western items, which included clocks, musical instruments, telescopes, microscopes, and weapons.[9] In the course of his education, he was also taught how to read and write Roman letters, and would later use Roman letters to write Japanese words as a personal form of code.[9] Shigehide also introduced Nariakira to Philipp Franz von Siebold, a German physician serving as the director of the Dutch East India Company (Vereenigde Oostindische Compagnie) in Nagasaki, making him one of the few Japanese to have actually met a Westerner.[9]
","A daguerreotype of Shimazu, the earliest surviving Japanese photograph. It was created by one of his retainers, Ichiki Shirō in 1857.","A faded, blue-toned image of a person, possibly a historical figure, wearing a dark garment with distinct shoulder details. The background appears textured and abstract, with various dark spots and patterns, giving the image an aged and worn appearance.","Alt-text: A historical portrait of Shimazu Nariakira, a prominent daimyō known for his wisdom and appreciation of education. The image is faded and has a bluish tint, depicting Nariakira in traditional attire, likely from the Edo period. The background is textured and somewhat obscured, adding to the vintage feel of the photograph.","A faded portrait of a person wearing a dark coat with insignia, set against a textured background. The image has a blue tint and appears aged, with scratches and marks visible.","A historical photograph of Shimazu Nariakira, a prominent daimyō known for his wisdom and appreciation of education. The image is faded and shows Nariakira in traditional attire."
Baeza_Cathedral_2023_-_Interior.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Baeza_Cathedral_2023_-_Interior.jpg/220px-Baeza_Cathedral_2023_-_Interior.jpg,Baeza_Cathedral," It was the cathedral episcopal see of the Roman Catholic Diocese of Baeza, which has a Visigothic period, was suppressed after some time under Moorish rule and was shortly restored after the Reconquista under the Kingdom of Castile in the thirteenth century, but suppressed for good, never again to regain (co-)cathedral status.
",Central nave.,"Alt-text: Interior view of a grand church featuring tall columns, intricate ceiling designs, and a long aisle lined with wooden pews leading to an ornate altar at the far end. The walls are adorned with decorative elements, and soft light filters through the space.","Alt-text: Interior view of Baeza Cathedral, showcasing its grand architecture with tall columns, intricate ceiling designs, and a central altar at the far end. The space is lined with wooden pews, creating a sense of depth and reverence.","A wide view of an ornate church interior featuring tall columns, a vaulted ceiling with intricate designs, and rows of wooden pews leading to an altar at the far end. The walls are decorated with religious artwork.","Interior view of Baeza Cathedral, showcasing its architectural features, including columns, arches, and decorative elements. The image highlights the nave leading to the altar area."
Baeza_Cathedral_2023_-_View_from_the_city_walls.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Baeza_Cathedral_2023_-_View_from_the_city_walls.jpg/220px-Baeza_Cathedral_2023_-_View_from_the_city_walls.jpg,Roman_Catholic_Diocese_of_Baeza," The Roman Catholic Diocese of Baeza (Latin: Beatia) was a Visigothic Catholic bishopric, suppressed under Moorish rule and shortly restored in the 13th century, which remains a Latin titular see.
",View of the former cathedral and the historic centre of Baeza.,"Alt-text: A panoramic view of a historic town featuring a large church with a bell tower, surrounded by traditional whitewashed buildings with terracotta roofs. The sky is clear and blue, creating a bright and inviting atmosphere.","Alt-text: ""A panoramic view of the Roman Catholic Diocese of Baeza, showcasing the church's distinctive architecture amidst a landscape of traditional Spanish rooftops under a clear blue sky.""","Aerial view of a town with white buildings and terracotta roofs, featuring a large church with a bell tower in the background. The sky is clear and blue.","A panoramic view of the city of Baeza, featuring the prominent church with a bell tower, surrounded by traditional rooftops. The image highlights the architectural landscape of this historic area."
John_Herbert_Brown_Jr._Arlington_National_Cemetery.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/John_Herbert_Brown_Jr._Arlington_National_Cemetery.jpg/220px-John_Herbert_Brown_Jr._Arlington_National_Cemetery.jpg,John_H._Brown_Jr.," Following the war, Brown succeeded admiral Fletcher as commander, North Pacific Force and remained in that capacity for few months, before returned to the United States for duty as commander, Portsmouth Naval Shipyard. He remained in that assignment until November 1949, when returned to Hawaii for duty as commander, Submarine Force, Pacific Fleet, an assignment he once held in early 1943. Brown commanded all Pacific Fleet submarines during the early months of Korean War.[1][29]
",Brown'S grave at Arlington National Cemetery.,"A gray granite gravestone in a cemetery, engraved with the names and dates of John Herbert Brown Jr. and Nell Janvier Brown. The inscription reads: ""JOHN HERBERT BROWN, JR. VICE ADMIRAL UNITED STATES NAVY OCT. 12, 1891 JUNE 10, 1963 BELOVED WIFE NELL JANVIER BROWN JULY 27, 1892 SEPT. 3, 1971."" The gravestone is surrounded by grass and other gravestones in the background.","Alt-text: A gravestone marking the resting place of John Herbert Brown Jr., Vice Admiral of the United States Navy, and his wife, Nell Janvier Brown. The stone is engraved with their names, birth and death dates: John Herbert Brown Jr. (Oct. 12, 1891 - June 10, 1963) and Nell Janvier Brown (July 27, 1892 - Sept. 3, 1971). The gravestone is set in a grassy cemetery with other gravestones visible in the background.","A gray gravestone in a cemetery displays the names and dates of John Herbert Brown Jr. and Nell Janvier Brown. The inscription reads: ""JOHN HERBERT BROWN, JR. VICE ADMIRAL UNITED STATES NAVY OCT. 12, 1891 JUNE 10, 1963 BELOVED WIFE NELL JANVIER BROWN JULY 27, 1892 SEPT. 3, 1971.""","A gravestone with the inscription ""JOHN HERBERT BROWN, JR. VICE ADMIRAL UNITED STATES NAVY OCT. 12, 1891 JUNE 10, 1963 BELOVED WIFE NELL JANVIER BROWN JULY 27, 1892 SEPT. 3, 1971"" is set in a grassy cemetery."
"TITIAN_-_Venus_Anadyomene_(National_Galleries_of_Scotland,_c._1520._Oil_on_canvas,_75.8_x_57.6_cm).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/TITIAN_-_Venus_Anadyomene_%28National_Galleries_of_Scotland%2C_c._1520._Oil_on_canvas%2C_75.8_x_57.6_cm%29.jpg/220px-TITIAN_-_Venus_Anadyomene_%28National_Galleries_of_Scotland%2C_c._1520._Oil_on_canvas%2C_75.8_x_57.6_cm%29.jpg,Fertility_in_art," Fertility is often shown in artworks related to Classical mythology. Paintings of the Greek goddess of love Aphrodite (Venus to the Romans) often portray her as sexual and fertile. Hesiod's Theogony states that Aphrodire (Venus) was born from the sperm/foam of the castrated genitals of Uranus. Venus Anadyomene is a painting by Apelles that shows Aphrodite rising from the sea. The original painting is now lost, but a colossal copy of the painting exists, painted by the artist Titian and known as Venus Anadyomene by Titian. It depicts Venus (Aphrodite) rising from the sea and wringing her wet hair after her birth, a pose inspired by an account of the original painting by Apelles.[5][6] Demeter, the Greek goddess of agriculture, grain crops, fertility and motherly relationships is often shown carrying a basket of apples in sculptures, which are meant to show fertility.[2]
","Titian, copy of the Venus Anadyomene","A nude woman with long, flowing hair is depicted in a serene pose, gently combing her hair. She is partially submerged in water, with a shell nearby. The background features soft blue tones, suggesting a tranquil environment. The overall composition conveys a sense of beauty and grace.","Alt-text: A nude woman with long, flowing hair is depicted in a serene pose, wringing out her hair as she emerges from the sea. The background features soft blue tones, suggesting water. The figure embodies themes of fertility and beauty, reminiscent of classical mythology, particularly the goddess Venus (Aphrodite). A shell is visible nearby, enhancing the connection to her mythological origins.","A classical painting depicting a nude woman with long, flowing hair, seated in water and looking to her left. She is partially turned, with a shell visible nearby.","A nude woman with long, flowing hair is depicted wringing her hair while emerging from the sea, inspired by the theme of fertility in classical mythology. The background features a blue sea and a shell nearby."
Buenos_aires_fc_equipo_1892.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Buenos_aires_fc_equipo_1892.jpg/220px-Buenos_aires_fc_equipo_1892.jpg,Rugby_union_in_Argentina," On 29 June 1886, it is recorded that Buenos Aires F.C. and Rosario A.C. played the first inter-clubs match in Plaza Jewell, Rosario.[4][6] The line-ups were: Rosario: C.E. Baines, W. Graham, A. Musgrove, A. Williamson, R.C. Baines (captain), A. Dickenson, Boland, Geary, E.D. Graham, Hall, Hanckel, Parry, Smyth, Topping, Towse. Buenos Aires: G.E. Gunson, F.J. Bennett, W.R. S. Baikie (captain), J.C. Hutchings, J. Nisbet, A. H. Scott, W.P. Drabble, J. Earnshaw, A. Lace, R. Barton, J. Paterson, A. Hughes, J.P. Simpson, R.W. Anderson, W.H. Stuart. The match was won by Rosario by 3-0 with a try scored by A. Dickenson.[7]
",Buenos Aires FC of 1892. It was formed in 1886 to play rugby exclusively,"A historical black and white photograph of a rugby team from the early 1900s. The team is posed in two rows, with players wearing dark jerseys and light-colored shorts. They have various facial hair styles, and some are seated while others stand. The background features a patterned wall, suggesting an outdoor or semi-outdoor setting.","Alt-text: A historical black and white photograph of a rugby team, featuring 15 players in dark jerseys and white shorts, posed together in two rows. The players have serious expressions and are standing or sitting in front of a patterned backdrop.","A black and white photograph of a rugby team from the early 1900s, featuring players in dark jerseys and white shorts, posed in two rows. The team members display various facial hair styles and serious expressions.","A historical black and white photograph of a rugby team, featuring players in dark jerseys and white shorts, posed together in a group. The image is associated with the first inter-clubs rugby match in Argentina, played on 29 June 1886."
Eduard_Marti_-_SNM_GBE-89077_LM-52443.138.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Eduard_Marti_-_SNM_GBE-89077_LM-52443.138.jpg/220px-Eduard_Marti_-_SNM_GBE-89077_LM-52443.138.jpg,Eduard_Marti," Eduard Marti (12 October 1829 – 5 November 1896) was a Swiss politician and President of the Swiss National Council (1877/1878).
",Eduard Marti,"Black and white illustration of a middle-aged man with a beard and mustache, wearing a suit and tie. He has a serious expression and is depicted from the shoulders up, with a light background.","Alt-text: A historical portrait of Eduard Marti, a Swiss politician, depicted with a beard and mustache, wearing a dark coat. The image is presented in an illustrated style, typical of the late 19th century.","An engraved portrait of a man with a beard and mustache, wearing a dark suit and bow tie. He has a serious expression and is looking slightly to the side.","Engraved portrait of Eduard Marti, a Swiss politician who served as President of the Swiss National Council in 1877/1878. He has a beard and is wearing a suit."
Alison_Lapper.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Alison_Lapper.jpg/160px-Alison_Lapper.jpg,List_of_people_from_Sussex,"  
Helen Cordelia Angell (1847–1884), watercolour painter
Aubrey Beardsley (1872–1898), illustrator
Raymond Briggs (1934–2022), illustrator, cartoonist and graphic novelist
Edward Burra (1905–1976), painter
Russell Drysdale (1912–1981), Sussex-born Australian artist
Clifford Ellis (1907–1985), printmaker, painter and designer
Ralph Ellis (1885–1963), painter and designer of inn signs
Eric Gill (1882–1940), sculptor, typeface designer and printmaker
Gluck (1895–1978), painter
Patricia Goldsmith (1929–2017), painter and printmaker
Captain Thomas Honywood (1819–1888), photographer
Jamie Hewlett (born 1968), comic creator, animator and designer
Edward Johnston (1872–1944), Uruguayan-born craftsman and calligrapher
Alison Lapper (born 1965), artist
Raoul Millais (1901–1999), portrait painter and equestrian artist
Lee Miller (1907–1977), American-born photographer
Marianne North (1830–1890), botanical artist
Paul Pagk (born 1962), painter
Roland Penrose (1900–1984), artist and collector of modern art
Eric Ravilious (1903–1942), painter, designer, book illustrator and wood-engraver
George Smith (1713/14-1776), landscape painter
Hilary Stratton (1906–1985), sculptor
Paddy Summerfield (born 1929), artist
Paul Tanqueray (1905–1991), photographer
Alan Thornhill (1921–2020), sculptor
Alfred Tidey (1808–1892), miniature-painter
",Alison Lapper,"A woman with short, curly blonde hair is sitting at a table, wearing a sleeveless, sparkly silver top. She has a confident expression and is looking directly at the camera. In the background, there are hints of festive decorations, suggesting a celebratory atmosphere.","Alt-text: A woman with short, curly blonde hair is seated, wearing a sleeveless, sparkly silver top. She has a confident expression and is positioned in a well-lit indoor setting, with a hint of festive decorations in the background.","A woman with short, curly blonde hair is seated, wearing a silver, sleeveless top with a shimmering texture. She has a neutral expression and is in a well-lit indoor setting with holiday decorations in the background.","A woman with curly blonde hair is seated, wearing a sparkly silver top. The background suggests a festive setting with decorations."
"John_Lennon_and_Yoko_Ono,_gtfy.02293.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/John_Lennon_and_Yoko_Ono%2C_gtfy.02293.jpg/150px-John_Lennon_and_Yoko_Ono%2C_gtfy.02293.jpg,Nutopia," On 2 April 1973 Lennon and Ono introduced the conceptual country of Nutopia at a press conference in New York City.[7]
",Lennon and Ono at the press conference where they announced the formation of Nutopia.,"A man with long hair and glasses sits next to a woman with long dark hair. They are both looking at the camera, seated at a table with papers in front of them. The setting appears to be an indoor space with soft lighting and curtains in the background. The man is wearing a colorful sweater under a blazer, while the woman is dressed in a dark blazer.","Alt-text: John Lennon and Yoko Ono seated at a table during a press conference in New York City, discussing the conceptual country of Nutopia. Lennon is wearing glasses and a colorful sweater, while Ono has long dark hair and is looking towards the camera.","A photograph of two individuals seated at a table, with one person wearing glasses and a patterned sweater, and the other with long dark hair. They appear engaged in conversation, with papers and a notebook in front of them.","John Lennon and Yoko Ono sit at a table during a press conference, discussing the conceptual country of Nutopia. They are both looking at the camera, with Lennon wearing glasses and a patterned sweater."
Eastleigh_railway_works.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Eastleigh_railway_works.jpg/220px-Eastleigh_railway_works.jpg,Hampshire," Hampshire is one of the most affluent counties in the country, with a gross domestic product (GDP) of £29 billion, excluding Southampton and Portsmouth. In 2018, Hampshire had a GDP per capita of £22,100, comparable with the UK as a whole.[103]
",Eastleigh railway works,"Alt-text: A railway yard featuring multiple trains. In the foreground, a yellow and black diesel locomotive is positioned on the tracks. In the background, two passenger trains in a green and purple livery are parked next to a large industrial building. The scene is set in a cloudy environment, with various tracks visible leading into the distance.","Alt-text: ""A railway yard in Hampshire featuring multiple trains parked on tracks, with industrial buildings in the background. The scene captures a mix of train types and the surrounding infrastructure.""","A railway yard featuring multiple trains parked on tracks. Two trains are visible in the foreground, with a third train in the background near a building. The scene is set in an industrial area with warehouses.","A photograph of a railway yard featuring multiple trains, including a diesel locomotive and several passenger carriages, set against industrial buildings. The scene captures the infrastructure associated with Hampshire's transportation network."
Luis_Batlle_Berres_dando_un_discurso.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Luis_Batlle_Berres_dando_un_discurso.jpg/220px-Luis_Batlle_Berres_dando_un_discurso.jpg,History_of_Uruguay," In the 1946 general election, Tomás Berreta succeeded Juan José de Amézaga as president.[105] However, in August 1947, he died suffering from prostate cancer and was succeeded by then vice president Luis Batlle Berres—nephew of José Batlle y Ordóñez—who became the third member of the Batlle family to occupy the presidency of the country.[106]
","President Batlle Berres during a speech in Minas, 1949","A historical black-and-white photograph of a large crowd gathered outdoors, listening to a man speaking at a podium. The speaker, dressed in a suit, appears to be addressing the audience with a serious expression. Behind him, several individuals in formal attire are visible, including men in suits and women in hats. The setting suggests a significant public event, with buildings in the background.","Alt-text: A historical black-and-white photograph of a crowd gathered to hear a speech. In the foreground, a man in a suit stands at a podium, addressing the audience. Behind him, several individuals, including men in suits and women in hats, are visible. The setting appears to be an outdoor public event, likely in Uruguay, during the mid-20th century.","A black-and-white photograph of a man speaking at a podium in front of a large crowd. Several individuals in suits and hats are visible in the background, with buildings in the distance.","A black-and-white photograph of a man speaking at a podium, addressing a large crowd. The setting appears to be an outdoor event, with several individuals in formal attire visible in the background."
Jan_Ingenhousz_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Jan_Ingenhousz_%28cropped%29.jpg/150px-Jan_Ingenhousz_%28cropped%29.jpg,Thermal_conductivity_and_resistivity," Apparatus for measuring the relative thermal conductivities of different metals In a 1780 letter to Benjamin Franklin, Dutch-born British scientist Jan Ingenhousz relates an experiment which enabled him to rank seven different metals according to their thermal conductivities:[62]
",Jan Ingenhousz,"A black and white profile portrait of a man with curly hair, dressed in an 18th-century style coat. The image features a detailed engraving style, highlighting the man's facial features and hairstyle.","Alt-text: A historical engraving of Jan Ingenhousz, a Dutch-born British scientist known for his work in the 18th century. The image shows a profile view of Ingenhousz, featuring his distinctive hairstyle and attire typical of the period.","A black and white engraving of a man in profile, featuring a prominent nose and styled hair. The image captures a historical figure, likely from the 18th century, dressed in period attire.","Engraving of Jan Ingenhousz, a Dutch-born British scientist known for his work on thermal conductivity. The image features a profile view of Ingenhousz with curly hair and a formal attire."
Philip_Hannan_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Philip_Hannan_%28cropped%29.jpg/170px-Philip_Hannan_%28cropped%29.jpg,Archbishop_Hannan_High_School," Archbishop Hannan High School is a Catholic, co-ed, high school located in St. Tammany Parish, Louisiana, United States. Its mascot is called Harry The Hawk. The school's motto is Caritas Viniculum Perfectionis, which translates to ""charity leads to perfection."" It is located in the Roman Catholic Archdiocese of New Orleans.
",Archbishop Philip Hannan,"A smiling elderly man with gray hair and a gentle expression, wearing a black suit and a clerical collar. The background is softly blurred, suggesting a warm indoor setting.","Alt-text: A smiling elderly man with gray hair and a gentle expression, wearing a black clerical suit and a cross necklace. The background is softly blurred, suggesting a formal setting.",A smiling elderly man wearing a black suit and a clerical collar. He has light-colored hair and is in a well-lit indoor setting.,"A smiling elderly man wearing a black clerical suit and a cross necklace. The background is softly blurred, suggesting a formal setting."
Mavis_Staples_1971_press_photo.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Mavis_Staples_1971_press_photo.jpg/220px-Mavis_Staples_1971_press_photo.jpg,Mavis_Staples," The Staples sang ""message"" songs like ""Long Walk to D.C."" and ""When Will We Be Paid?,"" bringing their moving and articulate music to a huge number of young people. The group signed to Stax Records in 1968, joining their gospel harmonies and deep faith with musical accompaniment from members of Booker T. and the MGs. The Staple Singers hit the Top 40 eight times between 1971 and 1975, including two No. 1 singles, ""I'll Take You There"", produced by Al Bell and recorded and mixed by Terry Manning, ""Let's Do It Again,"" and a No. 2 single ""Who Took the Merry Out of Christmas?""
","Staples in 1971, while signed to Stax Records","A black and white photograph of a woman with an afro hairstyle, sitting and looking towards the camera. She is wearing a light-colored shirt with floral designs. In the background, there is a mirror reflecting part of the scene, and a soft, blurred setting that suggests a dressing room or similar environment. The overall mood is calm and contemplative.","Black and white photograph of a woman with an afro hairstyle, wearing a light-colored shirt with floral designs. She is seated and looking slightly to the side, with a soft smile. The background features a mirror and a decorative lattice.","A black and white photograph of a woman with an afro hairstyle, wearing a light-colored shirt with floral designs. She is seated and looking towards the camera, with a mirror and soft lighting in the background.","A black and white photograph of a woman with an afro hairstyle, wearing a light-colored shirt with floral designs. She is seated and looking towards the camera, with a mirror reflecting her image in the background."
Gilman_Interior_Shot.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Gilman_Interior_Shot.jpg/222px-Gilman_Interior_Shot.jpg,"Gilman,_Colorado"," The town sits at an elevation of 8,950 ft (2,730 m) on a dramatic 600-foot (180 m) cliff above the Eagle River on the flank of Battle Mountain. It is located southeast of Minturn and north of Tennessee Pass along U.S. Highway 24. The remnants of the townsite are visible in many places along the curves of the highway. More recent housing situated on the steep flank of the mountain itself near the former mines.
","Gilman in 2023, outside of the abandoned village houses.","A scenic view of a small village nestled in a green valley, featuring several buildings with red roofs. The structures are surrounded by lush trees and hills, creating a tranquil, natural setting.","Alt-text: Aerial view of the remnants of Gilman, Colorado, showcasing several buildings with red and green roofs nestled among trees on a steep hillside. The landscape features a dramatic cliff and the surrounding mountainous terrain, reflecting the town's historical mining background.","Aerial view of a small settlement nestled in a green valley, featuring several buildings with red and green roofs. Surrounding trees and hills create a natural backdrop.","Aerial view of the remnants of Gilman, Colorado, showing buildings with red roofs nestled among trees on a steep hillside. The landscape features a dramatic cliff and greenery surrounding the townsite."
Admiral_James_Cumming_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Admiral_James_Cumming_%28cropped%29.jpg/220px-Admiral_James_Cumming_%28cropped%29.jpg,HMS_Assurance_(1780)," Assurance was commissioned by Captain James Cumming in April 1780, while the ship was still being completed. She sailed on 27 October to join the North America Station. There, the ship captured the American privateer brig Duke of Leinster on 23 May 1781, and two days later took the schooner Fanny.[6][8] Subsequently serving alongside the 24-gun frigate HMS Charlestown and 24-gun post-ship HMS Amphitrite, on 7 June the three ships came across the 16-gun ship-sloop HMS Atalanta in Boston Bay. Atalanta had been captured by an American frigate on 28 May and her prize crew was attempting to sail her into Boston.[6][9][10] The British ships re-took Atalanta and sent her to Halifax, Nova Scotia.[9]
",Captain James Cumming was Assurance's first commanding officer,"A portrait of a man in a military uniform, featuring a dark blue coat with gold epaulettes and a white cravat. He has short, white hair and is depicted against a light blue background. The image is framed in an oval shape.","Alt-text: A portrait of a man in a naval uniform, featuring a blue coat with gold epaulettes and a white cravat. The image is framed in an oval shape, with a light blue background. The man has white hair and a serious expression.","A portrait of a man in a military uniform with a white cravat and a blue coat adorned with gold epaulettes. The background features soft blue tones, highlighting the subject's face and attire.","Portrait of a man in a naval uniform, featuring a blue coat with gold epaulettes and a white cravat. The background is softly colored, enhancing the subject's features."
"Maurya_Empire,_c.250_BCE.png",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Maurya_Empire%2C_c.250_BCE.png/250px-Maurya_Empire%2C_c.250_BCE.png,History_of_Buddhism," Second Buddhist council and first schism[edit] Mallakas defending the city of Kusinagara, as depicted at Sanchi. The leader of the Mallakas, under siege, by the seven gods, during the War of the Relics, which were objects associated with the Buddha.The Mallakas were an ancient Indian republic (gaṇasaṅgha) that constituted one of the solasa (sixteen) Mahajanapadas (great realms) of ancient India as mentioned in the Anguttara Nikaya.[13]",The Maurya Empire under Emperor Aśoka was the world's first major Buddhist state. It established free hospitals and free education and promoted human rights. Territories of the Maurya Empire conceptualized as core areas or linear networks separated by large autonomous regions in the works of scholars such as: historians Hermann Kulke and Dietmar Rothermund;[7] Burton Stein;[8] David Ludden;[9] and Romila Thapar;[10] anthropologists Monica L. Smith[11] and Stanley Tambiah;[10] archaeologist Robin Coningham;[10] and historical demographer Tim Dyson.[12],"Map of the Maurya Empire around 250 BCE, showing its territorial extent across the Indian subcontinent. Key features include the main capital, Pataliputra, and other significant cities and regions. The map highlights the empire's borders and includes labels for various locations, with a color-coded key indicating different types of cities and inscriptions.","Alt-text: ""Map of the Maurya Empire around 250 BCE, showing its extent across the Indian subcontinent, including major cities, trade routes, and geographical features.""","A colored map of the Maurya Empire around 250 BCE, showing its extent across the Indian subcontinent. Key locations are marked, including the capital and major cities, with a legend indicating different types of sites.","Map depicting the Maurya Empire around 250 BCE, highlighting major cities, trade routes, and territorial extent. Key locations include the capital and significant sites associated with Buddhism."
Ernst_Woermann.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Ernst_Woermann.jpg/220px-Ernst_Woermann.jpg,Ernst_Woermann," Ernst Woermann (30 March 1888 in Dresden, German Empire – 5 July 1979 in Heidelberg, West Germany) was a German diplomat who worked for the Foreign Office under the Third Reich. He was a junior state secretary of the German Foreign Ministry (1940–43) and the German ambassador to the Nanjing Nationalist Government, the Japanese puppet government in China (1943–45).
","Woermann in Allied custody, c. 1947","Black and white portrait of a middle-aged man with short hair, looking to the side. He is wearing a dark collared shirt and has a serious expression. A sign in front of him reads ""WOERMANN, Dr. Ernst."" The background is plain and light-colored.","Alt-text: A black and white portrait of a middle-aged man with short hair, looking to the side. He is wearing a dark jacket and has a sign in front of him that reads ""WOERMANN, Dr. Ernst."" The background is plain and light-colored.","A black and white photograph of a man with short hair, looking to the side. He holds a sign that reads ""WOERMANN, Dr. Ernst.""","Black and white portrait of Ernst Woermann, featuring him looking to the side. He is holding a sign that reads ""WOERMANN, Dr. Ernst."""
